,code,img_text
67,169651,"작품개 요
학교장 허가 현장체험학습
보고서
연
성명
기
No
출의
조사 참
도
제주도
•Project Type: Short Film
학습 내용을 일정별로 기록합니다.
* 일정에서 느낀 점, 바탕 점 등을 기록입니다.
· 증빙 서류를 사진이 있을 경우 소감을 보면이나 별도의 사용 부하 저속함
•Shooting Format:Digital
•Aspect Ratio: 4:3
•Film Color:BW
한인회 방문
기대
•Genres:Drama
•Runtime:25 minutes
•Country of Origin:Korea, Republic of
•Country of Filming:Korea, Republic of
•Language:Korean
위와 같이 학교장 허가 현장체험학습 니다
ㅡ
지금 이 순간의 현실을 살아가는
나와 너, 우리 스스로가
어떤 사각지대를 만들고
어떤 고립을 자처하고 있는가
기획/제작
제목
각본 / 감독
절대로 있어서는 안 될 일이에요. 이건 완전히 살인이에요
미화시켜서는 절대 안 돼요
장르
한국
체험학습
골든 슬레이트 필름
변정욱
러닝타임
화면 비율 4:3
칼라 흑백
드라마
25분 예상
가족 살해 후 자살건수(단위:건)
자녀살해 후 자살 247
총 426 건
그리고 그 무인도 속에서,
우리 스스로를 정확히 보고 있는가
볼 수 있는가..…
그 무인도 속에서,
자신의 결정과 판단, 선택을
누군가에게 약자에게
강요하고 있지 않는지…
분명 알면서도..…
Specifications
영화 속의 인물들을 통해.
아이를 통해 잠시나마 환기하고,
남에게만 뻗혀있는 낯선 시선을
스스로를 향해 돌려보는
시간이길 바란다.
Director comment골든 슬레이트 필름
GOLDEN SLATE FILM
G
GOLDEN SLATE헝
했어
험
학
9
했
oy
잘
PA
했
9
협 학
스캐
스팅
성주 - 양하율 양
양하율 양의 글
""시나리오 내용을 보고,
마음은 너무 아프지만,
그만큼 성주 역을 제가 맡아
연기 할 수 있게 되어서 기뻐요.
마지막 성주의 대사가 너무나
와닿았습니다...”
A
캠핑가족 아이 - 조은솔양
CAST캐
스팅
성주 엄마
이어소
""시나리오와 캐릭터를 점하면서
복잡하고 많은 감정이 교차되었습니다.
늘 작품에 책임감을 가지고 임했지만,
이번 작품은 저에게 더 무겁게 느껴집니다.
온전히 배역과 작품을 이해하고,
제 몫을 잘 수행하여 좋은 작품이 나오도록 노력하겠습니다.
이 시나리오가 꽃 피울 수 있게 해주신
모든 분들께 감사를 전합니다.""
? ?
성주 아빠
나경민
""시나리오를 접하고, 캐릭터를 만나면서
많은 감정과 슬픔, 만감이 교차하는 시간들이지만,
잘 정돈해서 좋은 작품이 만들어지는데
조 할 수 있도록 최선을 다하겠습니다.
좋은 시나리오 만나게 해주셔서 감사합니다.”
CAST캐 캠핑 가족 엄마 - 조연진
스팅
등장인물
성주
성주
엄마
성주
teto
캠핑가족
엄마
캠핑가족
아이
여기자
*방송PD
편의점
사장
성인 성주
10%
30대 중반
빚을 내서 하던 사업마다 당하고, 마지막 힘을 낸 듣업마저도 빚더미만 남은 채 홀딱 망했다. 한 방을 느
**
그리고, 대출까지 받아쓸아 높은 가상화폐 마저, 폭락, 더 이상의 삶에 미련이 완벽히 삭제된 그는, 오로
(남)
지 사라지고 싶은 마음을 엄마까지 세뇌시키고 딸마저 귀찮은 집이 되버린다. 흔들리는 엄마 정신적으
40대 초반
로 깔아름가고 자살을 밀어붙이지만, 정작 자살하기로 한 장소에서 캠핑을 하고 있는 화목한 가족 때문
에 자살계획이 완전히 보인다!
성주네 부모가 자살계획한 '저수지 공터'에 성주네 보다 먼저 와서, 텐트 치고 신나게 고기파티 하던 중
성주네 부모가 갑자기 들이닥쳐 다짜고짜 차를 빼고 나가라는 틀에 화가 폭발해 실랑이 벌인다! 그런데
30대 후반
KANN
그녀도 이곳에 죽으러 왔다.
| 캠핑가족 부부가 즐겁게 고기파티를 하는 데도 정작 그 집 아들은 차에서 핸드폰 게임만 하고 있다. 잠에
서 깬 성주가 아이에게 인사하는데, 아이의 얼굴과 몸에 피멍자국이 가득하다. 성주는 대번 직감하고
아이에게 '너네 가족도 여기 죽으러 왔냐고 돕는다. 아이는 성주의 질문을 그대로 자신의 엄마 아빠에게
듣고, 아이의 그 말에 모든 게 아수라장이 돼버린다!
84
30대
성주는 부모가 자살을 결심하고, 체험학습을 핑계로 자신까지 데리고
자살여행을 떠났음을 걸. 애초 처음부터 알고 있다. 6학년 남친은 성주에게 어른들의 이 같은 나쁜 짓을 상
세히 알려주며, 성주에게 정신을 바짝 차리라고 당부한다. 당연히 절대 죽을 생각이 없는 꿈 많은 성주는 삶
을 포기한 메마른 부모를 설득해보려 발악하지만, 열 살 아이의 말과 노력은 어른들에게 처참히 무시당한다.
끝까지 포기 않으려는 성주는 아빠의 자살계획과는 달리 꼬여버린 갑작스런 상황에서 도망치기로 결심한다
오랫동안 공장장애와 안에 시달려, 정신과 상담을 받았으며, 수면제와 항우울증 약을 복용 중 악
로 밤잠을 자주 설치는 딸 성주에게 자신의 수면제를 몸에 타서 한 모금 먹여왔다. 빚더미에 쌓인 최악의
상황에서 아빠와 함께 동반자살을 결심하지만, 자살하기로 싼 장소에, 다른 가족이 캠핑을 하며, 행복한
모습을 보이자. 참았던 화가 폭발! 캠핑가족을 쫓아내려 욕설을 퍼부으며 폭주하고, 남편과 거칠게 싸운
다!
70대
(여)
20대 중반
성주가 아이와 함께 도망쳐, 인터뷰 요청한 방송국
두 아이의 부모 모두가 저수지에서 두 사망한 사실을 이미 알고 있는 상태에서, 성주와의 인터뷰 진행
이 힘들다.
고속도로 휴거스에서 성주네 가족과 우연히 스친다.
노인 특유의 넋두리 한 마디를 어린 성주가 되바라지게 받아치는 낯선 말에 놀라고 민망하다.
로 막막했던 역경을 이겨내고 바르게 자란 성주
양하율
이어소
나경민
조연진
조은솔
정수경
이애린
윤민우
CAST
CHARACTER제작진
진
변정욱 감독/각본 /총괄 프로듀서
왕정현
DP (촬영&조명)
공동 프로듀서
▶ 단편영화 <첫 출근> (2021)
2021 Hollywood Independence FILMMAKER AWARDS & FESTIVAL 단편드라마 부문 실버 수상
2021 NYCIFF - 단편 경쟁부문 감독상, 여우주연상 (NY)
2021 World Premiere AWARDS - BEST DRAMA, 여우주연상 (LA)
2021 IFFNY (NY) / SUNDAY SHORT FILM (London) / GOLD MOVIE AWARDS (London) - 단편경쟁부문 선정
2021 영진위 뉴미디어 컨텐츠 제작지원작 <어느 무명배우의 자가격리> 각본/연출/편집
▶ 카이신마화 시나리오 콘테스트(증국 엔터테인먼트) 크리에이티브 상 <러브 포션> 로맨틱코메디
2021 서울미식주간 (서울시 X 서울관광재단) 티저 광고 제작
▶ 물괴 (2018) 각색 태원 엔터테인먼트
황제를 위하여, 런닝맨, 가문의 수난, 독 – 조감독
▶ 우리 생애 최고의 순간, 영화는 영화다, 태극기 휘날리며
- 제2조감독 및 연출팀
▶ 단편영화 <뛰는게 좋아> (2004) 2004 대한민국 청소년 영화제 금상
▶ 중앙대학교 예술대학 영화학과 연출전공
2021~ 상상케챱 픽처스 (대표)
2020 킹미디어 (cto)
2018~2019 킹뮤직 엔터테인먼트(대표)
2017~2018 바운스 트램폴린파크 (영상콘텐츠 감독)
2014~2017 옐로모바일(c.e.o비서 / 영상감독)
2010~2012 Atelier 2018 studio (감독)
2022위닉스 컴팩트 건조기 (광고 감독)
2021년 경기도 일자리 재단 홍보영상 (감독)
2021년 청담동 헤어샵 빈헤어 룩북 (촬영감독)
2020년 바운스 트램폴린 파크 홍보영상 (감독)
2018년 신인가수 레아 뮤직비디오 (감독)
2018년 베트남 패션 브랜드 라임오렌지 tvcf (PD,감독)
2018년 아이돌 그룹 업텐션 콘서트 스토리(촬영감독)
2016년 굿닥 sns 광고 (촬영감독)
2016년 경찰청 천천히 프로젝
2014년 쿠차 다함께 쿠차차 기획
- (감독)
SL
2011년 tvcf 교보악사 다이렉트 연출
2010년 tvcf lg싸이언 안무
2010년 tvcf 신한금융그룹 남아공 월드컵응원 (무한도전팀) 안무/연출
2010년 tvcf 인터파크 이효리편 연출
2010년 tvcf Qook&SHOW 안무감독
2009년 tvcf 파리바게트 크리스마스편 (김태희,2pm) 외부연출
2009년 tvcf 스프리스 김범,고아라 안무감독
2009년 tvcf 홈플러스 추석편 연출
상상
케찹
Production Team
Production Team성주
아빠
성주
엄마
22.11. 8. 대학로 해오름 극장
카메라 및 연기 톤 & 흑백 이미지 레스트
22.11.8. 대학로 해오름극장
카메라 및 연기 톤 & 흑백 이미지 베스트성주
부모
성주
모녀
M
22.11. 8. 대학로 해오름 극장
카메라 및 연기 톤 & 흑백 이미지 레스트
22.11. 18. 신사동 제작 사무실
성주 역 최종후보 - 양하율 양 감독 미팅/인터뷰
성주 엄마 역 이어소 배우 참석
인터뷰 대화 중
감독 - ""하율아, 이건 좀 어려울수 있는
질문이긴 한데... 내 생각에는 하율이가
대답할 수도 있을 거 같아서 물어보고
싶거든.... 내가 이렇게 이야기를 썼다고
만들었다고 했잖아... 그래서 이 영화를
만들면, 보는 사람들이 관객들에게 어떻게
전달됐으면 좋겠어? 이 이야기가...?""
하율 - ""...아이들도 알건 안다..."""
68,170239,"LISTERINE
FRESH Bp
BACA
PD
Uma
Ex whir sowas
NEWY &
PEVE THE
El m유일(唯一) : 오직 하나밖에 없음""
자투리는 어떠한 재료를 팔거나 재단하다가 남은 조각이자 어떤 기준에 미치
지 못할 정도로 작거나 적은 조각을 의미합니다. 저희 '자투리'는 사용가치가 없던
존재를 가치를 부여해 유일한 제품으로 만들어내는 것을 목표로 합니다.
세종대왕님께서 한글을 창제하던 당시 천대받고 모두가 부정적인 의견을 표
했지만, 결국 모든 사람들을 이롭게 하는 글자가 된 것처럼 자투리 또한 고급
원목가구 자투리로 버려질 뻔한 나무원목들을 유용하고 유일한 제품을 만들
겠다는 자투리 만의 철학으로 제품을 만들고자 합니다.
환경친화적인
독보적인
ESG
폐목재
업사이클링
유일한
자연을
사랑하는
마음
zatworld
onbru
one
of
a
ppuye
자투리는 환경을 사랑하는 마음으로 제작 단계에서부터 제품의 순환
주기를 고려하여 자연 친화적으로 만듭니다. 자투리만의 남다른 가치
를 만들어 내기 위해 정성껏 제품을 만듭니다.
자투리
인스타그램 -zzatwori_for_somim_8소림스쿨 2기
회민준
LG SOCIAL CAMPUS
LG SOCIAL CAMPUS
2022년 LG소셜캠퍼스 소밈스쿨 2기 입학식
8팀
SNdWVD VIDOSS
ITH
2097
이어
ILTRY
AWAN 271
이여진
LG SOCIAL CAMPUS""
최민준 최효은 이여진 고가빈
M LG소셜
R
LG SOCIAL CAMPUS
고가빈
소임스쿨 2기ㄱㄴㄷㄹㅁㅂㅅㅊㅊㅋㅊㅍㅎ
ㅍㄹXXXP12122가
ㅊㅊㄹ우ㅍㄹㅂㄹ <XP12122ㄱㄴ
人又ㅊㅋùㅍㅎ
ㅊㄹ
유일(唯一) : 오직 하나밖에 없음.
ooo trio Rubie Gotte
seoutsi
존재가치를 유일한 제품으로 만들어내는 것을 목표합니다
서종대왕님께서 한 당시 모두가 부정적인 의견을 표
s
겠다는 자투리 만의 철학으로 제품을 만들고자 합니다
B
ori&one
&zzatwo.
unique
10
Pput
theck
자투리スモモス
ㅌㄹㅈㅌㄹ
EZZE
유일(唯一) : 오직 하나밖에 없음""
자투리는 어떠한 재료를 팔거나 재단하다가 남은 조각이자 어떤 기준에 미치
지 못할정도로 작거나 적은 조각을 의미합니다. 저희 자투리는 사용가치가 없던
존재가치를 부여해 유일한 제품으로 만들어내는 것을 목표로 합니다.
세종대왕님께서 한글을 창제하던 당시 천대받고 모두가 부정적인 의견을 표
했지만 결국 모든 사람들을 이롭게 하는 글자가 된 것처럼 자투리 또한 고급
원목가구 자투리로 버려질 뻔한 나무원목들을 유용하고 유일한 제품을 만들
겠다는 자투리 만의 철학으로 제품을 만들고자 합니다.
환경친화적인
독보적인
사이
유일한
AGEN
izzati
Latwo
anbiun
Lone
of a
PPULA
자투리는 환경을 사랑하는 마음으로 제작 단계에서부터 제품의 순
주기를 고려하여 자연 친화적으로 만듭니다. 자투리만의 남다른 가
를 만들어 내기 위해 정성껏 제품을 만듭니다.
자
인스타그램 -zzatwori_for somirㅈㅌㄹㅅ
23x23
AX23
ㄴㅂㅅㅈㅊㅋㅊㅍㅎ
3 xl리ㄹㅁㄴ
ㅊㅊㄹ
유일(唯一) : 오직 하나밖에 없음""
자투리는 어떠한 재료를 말거나 재단하다가 남은 조각이자 어떤 기준에 미치
지못할 정도로 작거나 적은 조각을 의미합니다. 저 자리는 사용가치가 없던
존재가치를 유일한 제품으로 만들어내는 것을 목표로 합니다
세종대왕님께서 한글 창제하면 당시 천대받고 모두가 부정적인 의견을 표
했지만 결국 모든 사람들을 이롭게 하는 글자가 된 것처럼 자투리 또한 고급
원목가구 자투리로 버려질 뻔한 나무원목들을 유용하고 유일한 제품을 만들
겠다는 자투리 만의 철학으로 제품을 만들고자 합니다.
BOUND
Kut
CYKELK
136
담임선
사합니다
anbiun
&zzatw
ri&one
, of a
Populy
부리는 환경을 사랑하는 마음으로 제작 단계에서부터 제품의 순환
주기를 고려하여 자연친화적으로 만듭니다. 자투리안의 남다른 가치
를 만들어내기 위해 정성껏 제품을 만듭니다.
자투리
인스타그램 -zzatworl_for somim 8EZス
ZEZ
EZステ8
468
M"
69,170609,"여러분은 일년에 몇 마리의 동물이
유기되고 있는지 아시나요?
무려 13만마리 의 동물이 유기되고 있다고 합니다.
이렇게 많은 동물들이 유기되는 만큼
유기동물보호소의 환경도 열악할 수 밖에 없는데요.
실제로 유기동물복지협회에 방문해 본 결과,
많은 동물수에 비해 좁은 환경에서 지내고 있는
동물들의 모습을 볼 수 있었습니다.
DOG그래서 저희는 이러한 유기동물들이
조금이나마 쾌적한 환경에서
지낼 수 있게 해 주겠다고 다짐하였습니다.저희는 경동대학교 스포츠마케팅학과 학생들로
유기동물 보호에 관심이 많은 학생들로 구성된 팀입니다.
어려운 환경에 처해있는 유기동물들을
도와주세요.
É궁금하신 사항은 언제든지 편하게 문의 주세요!
8"" 010-4071-2823
Okd_smxhyb
TALK https://open.kakao.com/o/snH0cjOe
한유복 X 경동대학교 스포츠마케팅학과
MONI51
RE
02
프로젝트 개설하기 ① 기본정보
01 프로젝트 제목, 짧은 제목
프로젝트의 제목만 읽어도
하는 프로젝트인지 알 수 없
거긴 제외 대신 간략한 습
해주세요. 나눔/공학 프로젝
하는 대상을 명시해 주세요
맛있는 신개념의
할머니들께 따듯
프로젝트 담은
드명이 들어간
U
ㄴ
20
써니
제공
나치
2억
자
ME
02 대표 이미지
와디즈 페이지를 비롯해 페이스북, 카카오톡 등
SNS 공유 시 나오는 프로젝트의 얼굴과도 같은
이미지와
워드가 가장 잘 드러날 수 있는
고등
등록해주세요.
경동대학교
KVANGDING KNIVESITYDog is my friend
[575Dog is my friend
[55215
โต"
70,170931,"?*
艹3333Đ} *프리뮬러
프리뮬러는 희망과 행복
이라는 꽃말을 가지고
있는 꽃입니다.
연보라색 리본
암을 상징합니다.
선물
소아암 환자가 들고 있는 선물은
암 환자들의 완쾌와 오랜 투병생활
끝에 다시 평범한 일상으로
돌아가길 바라는 소망을 담은
상징입니다.노란색 리본
소아암을 상징합니다.
오
두개의 얼굴
리본으로 연결된 두 개의
얼굴은 소아암 환자들을
편견 없이 대하며 같이
나아가자는 의미를 담고
있습니다.비행기
귤따기 체험을
했던 귤나무
채윤
김채은
제주도에서
묵는 집으로
가는 길
헬로 키티
채윤이 아버지ODSALT"
71,171374,
72,171636,"아파트서 극단선택 여중생, 농급생
렸다
유족 측 ""분리조처 없어... 보복성 학폭 있었다""
교육청 심의위 열고 가해 학생 6명 징계 결정
2021-06-02 11:51 송고
C
2021-0
초등생 학교폭력 늘었다...""코로나로 사회생활 첫단추 잘못 끼워""
초등학교 4학년 가연이(가명)와 수지(가명)는 2학년 때부터 친구입니다. 학교는 물론
는 신종 코로나바이러스 감염증(코
2022.09.25.
코로나19 이후 진화한 '학폭'... 사이버무대 확산, 수법도 다양
대전에 사는 한 학생은 ""누군지도 모르는 사람들이 갑자기 모바일 메신저 채팅방
에 나를 초대하더니, 다짜고짜 욕설과 인신공격을 퍼부었다""며 ""알고 보니 나를 ...
2022.04.01.
학폭피해, 메신저 통한 간접적 괴롭힘도 빠르게 대처하
카카오톡 등의 메신저를 통해 피해자를 향해 폭언을 하거나 의도적
티에서 따돌리는 등의 방식을 사용하고 있다. 이러한 방식의 학폭
2022.09.06.
등교 확대하자 신체폭력 늘어...초중고 학폭 비율 9년새 최고
현재 가해 학생 조치 중 8호(강제전학)는 졸업 후 2년간 기록이 남고, 4호(사
사)·5호(특별교육·심리치료)·6호(출석정지)는 졸업 후 심의를 통해 삭제가 가
2022.08.02.
뺨 마구 때리며 ""예쁘게 찍어""...학폭 셀프 인증한 여중생들
■ 방송 : 채널A 뉴스 TOP10 (17:20~19:00) ■ 방송일 : 2022년 8월 2일 (화요일) ■
진행 : 김종석 앵커 ■ 출연 : 승재현 한국형사법무정책연구원 연구위원 [김종석....
⠀
코로나가 시작 돼도 코로나가 끝나도
여전히 학교폭력에 학생들은 노출되어 있습니다.42.8
37.840.0
언어폭력
12.912.6
1만 7749
2136
8.7
사이버 폭력
KBS 200
스토킹(11)
사이버(10%)
따돌림(16)
성폭력(53%9
학교급별 피해유형 비율
200
1만 875 1만 1322 1만 585
14.3
12.9
4648 5266 606
200학년도 2014
집단 따돌림
5.5
15.4
유형별 학교폭력 피해
5444
금품갈취
29 3673
19621 122 99684082
2792 3239
신체폭행(11%)
언어폭력(36%)
■ 초등학교
전국 초·중·고 학교폭력심의위원회 3만 1240~전에
심의건수 (단위:건)
6159 --초등
1만 1775
6.3
.
금품갈취
강제적심부!
2015 2016 2017
1만 5576-중등
9258-28
-기타
■ 중학교
고등학교
15.5
14.6 118
초중고 학교폭력 피해 학생 비중
15,2
15
2010학년도 2014 2015 2016 2017
(자료: 교육부·전희경 의원실)
13.41
10
코로나 이후부터는
메신저를 통한 사이버학폭
피해가 날이 갈수록
진화하고 있습니다.
2022년도 학폭 피해는
코로나 전인 2019보다
더욱 심해졌다는 것을
보실 수 있습니다.
2.0 % 1.3%
10%
매년 1차조사 결과 기준 단위: %
0.9%
4.1%
200년 2011년 2
6.0%
20년
2017 전체
피해학생
*71%
2.1 2.1
0,5 0,5
0,3 0,3
2016 2017년
자료/교육부
o graphics 0AM tuney kr/LN1
답률
응답률
(9%)
21 22(1)
1차 1차
조사(수조사
6.8%
4.0%
10.5%
학교폭력 피해유형별
언어폭력
집단따돌림
스토킹
신체폭행
사이버 괴롭힘
금품갈취
성추행·성폭행
강제심부름
ㅇ
[연도별 사이버폭력 경험을]
4.0%
2004년 2016년
12
5.1%
74%
19,8
16.4
5.1
4.0
11,7
2006년 200년 200
16.6
12,3
10 20
학교급별 피해응답률
초등학교 중학교 고등학교
(%)
42% 5.3%
4.0% 1.0% 2.5% 1.5%
defg0.3
13 14 15 16 17 18 19 20 21 220)
12 12 12 12 12 12 12 1차 1차
2017년 1차
34,1%
30
16.3%
38
8.0%
31.6%
연합뉴스
34.4%
14.0%
31.1%
※ 사이버폭력 목격 2000년부터 조사 실시리워드 구성
CUSESADE
CATENO
한
COPENDI
CINE
리워드 1:
삼식이 키링 1개 = 4,000원
(1000개 한정)
리워드 2:
삼식이 그립톡 1개 = 7,000원
(1000개 한정)
리워드 3:
삼식이 키링 + 삼식이 그립톡 1개 = 10,000원
(1000개 한정)리워드 특징
리워드 특징
남여노소 누구나 착용 할수있는
캐릭터로 제작되었고요
가방, 이어폰 케이스, 차KEY등
걸기 편하게 아담하고 가볍게 만들었습니다.
B
고 있다. 이를 이용한
Evenp
NO
23신삼식 소개
한국
신삼식은 TEAM S.S.S 에 대표 캐릭터입니다.
이니셜에 맞게 신삼식으로 지었습니다.
하나의 '밈'이 될수있게 캐릭터화 했고
'밈'이라는 것을 통해 학생들의 무의식에
'학폭 NO'라는 단어가 새겨지게 되는
마음으로 진행하게되었습니다.이건희
S.S.S
COMPANY
김한얼 김진솔 김종훈
TEAM S.S.S 팀장이며
학교 폭력 근절 청소년극 '더스쿨'
배우로써 활동 하고있는 '김한얼, 입니다.
팀원들이 '더스쿨' 공연을 보고
우리팀도 선한 영향력을 남기자 기획을해
'학교 폭력 예방' 캠페인 '삼식이의 학폭NO'를
팀원들과 시작하게 되었습니다.주최/국단체
함께하는 사람들
우리
우 이야기 |
school
12-201
2022.09.06-
2022.12.23
유니틀렉스/흰뿔길 에트센터
회 010-2570-3224
신삼식을 홍보해주고 동참해주는
'아브라함 축복교회'와 '더스쿨 관계자분'
진심으로 감사드립니다.펀딩 성공 이후
펀딩 성공 이후 펀딩금액 30%를
푸른나무재단 에 기부를 할 것 입니다.
The Blue Tree Foundation
기부 인증 및 리워드 제작 배송은
인스타를 통해 보실수가 있습니다.
https://www.instagram.com/sinsamsick/추억이 되어야할 학교가 악몽으로 기억되지 않게
학폭NO 캠페인에 삼식이랑 같이 동참해주세요~학폭N
On
으
신삼식을 달고 적극적으로
학폭NO에 동참합시다.
학폭NO
삼식이와 함께해요!
VOND
그리고 정하는곳
NOwwwww
FoçoⒸEARPEARP ALL RIGHTS RESERVED.
earpearp
학폭NO
한
0)Bean
CHILTON
ERUN
EST 2016-
for
WIT
Mi-1,903
CH 1227
RUE EUGENE
GENEVE
ACACI학폭NO삼식이 키링
TEND
อา
""삼식이 키링""
학생들을 생각하면
가장 먼저 '가방'이 생각납니다.
가방에 걸고 다니며
'학폭 NO'에 학생들이
'참여' 하도록 만들었습니다.
소재
아크릴 D링 실버
크기 : 34mm(가로) x 40mm(세로)삼식이 그립 톡
""
삼식이 그립 톡""
NO
(전화)
학생들도 필수인 휴대폰
24시간 들고 다니며
'학폭 NO'에 참여하기 좋게
어떤 색상의 휴대폰에도
어울리게 만들었습니다.
소재
에폭시
크기 : 38mm"
73,172284,"SPNEW YORK
SINCE 1892
7255
dSTUDIO
EN
ShaMi
Coppe
Ultrabook
0
서울
€
""0"" a
RT
T
i
.
M
3
T-
%
***
10
1
>
행복
UHAY!
น
0
7
41 1
.
37
00000
M
↓
Ertar
1
Prt Su
met
Backspace
PELID
Home서로
사랑하며
forg
인생의 봄날
언제나(
지금
더좋은날은
지금부터
Hope♡
행복
Tr
넌 내꺼!
AUMㅐ보이
0053
우아하고
Let
사랑하여
사아요
Mon
우리 꽃길만
걸요.Copy
청
니가 있다
한국이
*FO
도약이다
ute당신을
사랑합니다
1
마오의
선물
배로
생각을 입는
웃다
des
이상
움직이
희망이다그대를
합니다
밀가루는
낭비한
하루
생각대로
""살지 않으면
사는 대로
a for tet
말하는 대로
원하는 대로
이루어진다
1-10-2022변화는
있어도
변함은
태어난 당신
눈부시도록
빛나라
11 10 2022"
74,173610,"рокBook
BookPeople
give dreams
dreassPeople give dreams
Book
•KKD
위"
75,174060,
76,175114,"여자
너에게
유난히
후쿠죠""
햇살이
• 비춰졌으면Wind blows
River flows
""S
Wind blows
River flowe3
any
Welind blowe
River flowe
Melaleuse
924
12
어졌으면오늘날
446
774
햇어 있으면
25Wind blows
با شاه
B
Wind blowe
River flows
River flowsら
&
Clind jo
Rafe김홍의 어르신은 구로노인종합복지관 채용학교에서
캘리그라피 수업을 수강하시는 어르신이랍니다~
어르신께서는 워낙 캘리그라피, 미술, 사군자 등
다방면에서 조예가 깊으신 분이세요 !!!
그렇다면, 어르신의 작품을
잠깐 감상해볼까요?!
크라우드 펀딩 '가
with 김홍의 어르신
우와~ 정말 대단하시죠??
많은 작품들 중 저희는 '온기'의 취지와 맞게
따뜻한 작품을 가져왔습니다.
바로 이 두 작품인데요~
너에게
유난
포근한
크라우드 펀림 '가
with 김홍의 어르신
어르신께서는
좋은 일에 참여할 수 있어서 좋다.
어린 학생들이 좋은 일을 한다고 하니
부족하지만 협조를 하고 싶었다.
너무 기쁘고 함께할 수 있어서 영광이었다.
라고 말씀해주셨습니다~
크라우드 펀심 '큰가
with 김홍의 어르신김홍의 어르신은 구로노인종합복지관 채움학교에서
캘리그라피 수업을 수강하시는 어르신이랍니다~
어르신께서는 워낙 캘리그라피, 미술, 사군자 등
다방면에서 조예가 깊으신 분이세요 !!
그렇다면, 어르신의 작품을
잠깐 감상해볼까요?!
크라우드 펀딩 '온가
with 김홍의 어르신
우와~ 정말 대단하시죠??
많은 작품들 중 저희는 '온기'의 취지와 맞게
따뜻한 작품을 가져왔습니다.
바로 이 두 작품인데요~
오늘 너
너에게
유난히
포근한
해살이
• 비춰졌으면
너의,
하루가
오늘도
크라우드 펀딩 '온가
with 김홍의 어르신
어르신께서는
좋은 일에 참여할 수 있어서 좋다.
어린 학생들이 좋은 일을 한다고 하니
부족하지만 협조를 하고 싶었다.
너무 기쁘고 함께할 수 있어서 영광이었다.
라고 말씀해주셨습니다~
크라우드펀딩 '온가
with 김홍의 어르신추운 겨울, 독거노인
어르신들을 위해 온기를
가득 담아주세요
미니 블랙
wy
미니 베이지
on_gi._
게시물 10 팔로워 29
독거노인 난방비 지원 크라우드펀딩 진행팀 '온기'
ggeonu_33, somsomsom_iii, zzeong._e님 외 4명이 팔로우합니다
팔로잉 v
게시물
메시지 보내기
팔로우 0
홈 태그됨
+2
+ FUNDING PROJECT +
뽑기가 전하는
깜짝 선물
⠀"
